,CAS_No,SupplementalRecordUI,Agent,Year,Month,Day,Note,Frequency,DescriptorUI,Source,ConceptUI,RegistryNumber,TermUI,ThesaurusID,QualifierUI,PreviousIndexing,CASN1Name,Concept1UI,Concept2UI,DataSource,FileLocator,NameOfSubstance,Synonyms,RelatedRegistryNumber,ClassificationCode,MolecularFormula,DescriptorName,OtherRegistryNumber,FormulaFragment,SuperListName,SuperlistClassCode,InternetLocator,SuperlistLocator,MixtureName,GroupNo,Volume,id
3234,7411474,,"Bis((3,5-dimethylmorpholinocarbonyl)methyl)-4,4-bipyridylium ion|Morfamquat||PP 745|Morfoxone",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,294400
3235,74115245,,"Bis(2-chlorophenyl)-1,2,4,5-tetrazine|Clofentezine (ANSI)||Tetrazine, 3,6-bis(2-chlorophenyl)-|NC-21314|Apollo SC|Acaristop|Apollo|Panatac",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,125501
3236,741582,,Diisopropyl phosphorodithioate) ester of N-(2-mercaptoethyl)benzenesulfonamide|Bensulide||Betasan|Prefar|Betamec|P-4461|Pre-San|Exporsan,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,009801
3237,74222972,,"Methyl 2-(4,6-dimethyl-2-pyrimidinyl)aminocarbonylaminosulfonylbenzoate|Sulfometuron methyl||Methyl 2-(((((4,6-dimethyl-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)benzoate|Benzoic acid, 2-(((((4,6-dimethyl-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-, methyl ester|Oust Weed Killer|Oust Herbicide|DPX-T5648",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,122001
3238,74223646,,"Methyl 2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)benzoate|Metsulfuron-methyl||Benzoic acid, 2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)-, methyl ester|Metsulfuron Methyl Technical|Ally Herbicide|Allie|Gropper|Escort Herbicide|DPX-T6376",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,122010
3239,7429905,,Aluminum powder||Aluminum,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,000111
3240,7437356,,Bis(tributyltin) adipate|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,083117
3241,7439921,,Lead,1987,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,"23, Sup 7",
3242,7439976,,"Mercury and inorganic mercury compounds, Mercury||Mercury, metallic",1993,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,58,052301
3243,7440020,,"Nickel, metallic and alloys",1990,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,"Sup 7, 49",
3244,7440075,,Plutonium,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,1,"78, 100D",
3245,7440224,,Silver||C.I. 77820|Silber|Argentum|L-3|Shell Silver,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,072501
3246,7440291,,Thorium-232 and its decay products,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,1,"78, 100D",
3247,7440382,,Arsenic and inorganic arsenic compounds,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,1,"23, Sup 7, 100C",
3248,7440417,,Beryllium and beryllium compounds,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,1,"Sup 7, 58, 100C",
3249,7440439,,Cadmium and cadmium compounds,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,1,"58, 100C",
3250,7440440,,Carbon|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,016001
3251,7440473,,"Chromium, metallic",1990,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"Sup 7, 49",
3252,7440484,,"Cobalt and cobalt compounds, Cobalt metal without tungsten carbide","1991, 2006",,,NB: Evaluated as a group,,,,,,,,,,,,,"List_of_Classifications.xls, List_of_Classifications.xls",,,,,,,,,,,,,,,"2B, 2B","52, 86",
3253,744048412070121,,Cobalt metal with tungsten carbide,2006,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2A,86,
3254,7440508,,Copper (metallic)||Copper powder|Pigment Metal 2|C.I. 77400|Copper precipitates|Copper slag-airborne|Copper slag-milled|Cu M2|Cu M3|Electrolytic refinery cathode copper|Allbri Natural Copper|Anac 110|Bronze Powder|Cathode copper|Copper bronze|Copper M1|CDA 102|CDA 122|Copper,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,022501
3255,7440666,,Zinc||Zinc dust No. 44|Zinc metal,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,129015
3256,7446095,,"Sulfur dioxide, Sulfur dioxide|",1992,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,54,077601
3257,7446186,,"Thallium sulfate||Sulfuric acid, dithallium(1+) salt",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,080001
3258,7446197,,Zinc sulfate monohydrate|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,527200
3259,7446700,,Aluminum chloride||Aluminum trichloride|Trichloroaluminum,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,013901
3260,7447407,,Potassium chloride||Potassium monochloride,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,013904
3261,7447418,,Lithium chloride|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,129018
3262,7460846,,Glycidyl stearate,1987,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"11, Sup 7",
3263,7481892,,Zalcitabine,2000,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,76,
3264,74839,,"Methyl bromide, Methyl bromide||Bromomethane",1999,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"41, Sup 7, 71",053201
3265,74851,,"Ethylene, Ethylene|",1994,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"Sup 7, 60",041901
3266,74873,,"Methyl chloride, Methyl chloride||Chloromethane|Monchloromethane",1999,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"41, Sup 7, 71",053202
3267,7487889,,"Magnesium sulfate||Sulfuric acid, magnesium salt|Epsom salts",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,050503
3268,7487947,,Mercuric chloride||Corrosive sublimate|Calo-Chlor (part)|Calocure (part)|Fungchex (part),,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,052001
3269,74884,,"Methyl iodide, Methane, iodo- (CAS NAME)||Iodomethane|Methyl iodide",1999,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"41, Sup 7, 71",000011
3270,7488564,,Selenium disulfide|Selenium sulfide|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,072003
3271,74908,,Hydrocyanic acid||Hydrogen cyanide|Cyclon,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,045801
3272,7491205,,"Dodecylamine lactate||Lactic acid, compd. with dodecylamine (1:1)|Hydroxypropanoic acid, compd. with 1-dodecanamine (1:1)",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,039301
3273,7491216,,"Dodecylamine salicylate||Salicylic acid with dodecylamine|Benzoic acid, 2-hydroxy-, compd. with 1-dodecanamine (1:1)",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,039302
3274,7492300,,"Potassium ricinoleate||Hydroxy-9-octadecenoic acid, monopotassium salt|Ricinoleic acid, potassium salt",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,079023
3275,7496028,,6-Nitrochrysene,2014,,,NB: Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2A,"Sup 7, 46, 105",
3276,74960286,"C016601, C012510, C035986, C069172","prospan, Lipoproteins, afimoxifene, 2,3-bis(palmitoyloxy)-2-propyl-1-palmitoylcysteine, Tamoxifen, N-palmitoyl-2,3-bis(palmitoyloxy)-2-propylcysteine, analogs & derivatives, Receptors, Estrogen, agonists, 6-nitrochrysene, Selective Estrogen Receptor Modulators, Pam3Cys-OH, Cysteine, Plant Extracts, Antineoplastic Agents, Estrogen Antagonists","2001, 1978, 1991, 1976, 2016","01, 04, 07, 10","01, 05, 12, 09, 11","an antiestrogen; RN given refers to cpd without isomeric designation\\n  , RN given refers to cpd with locant for nitro group in position 6\\n  , intermediate for immunogen preparation\\n  , extract from Hedera helix with bronchosecretolytic & antitussive qualities\\n  ","63, 3, 46, 1070","*D010936, D003545, *D008074, D011960, D013629, D000970, D020845, D004965, *D002911","Int J Pept Protein Res 1991;37(1):46, J Endocrinol 78(1):71;1978, Z Allgemeinmed 52(10):546;1976, J Steroid Biochem 1979;11(1A):285, Biochem Biophys Res Commun 1979;91(3):812, Cancer Lett 1982;16(3):333, Adv Exp Med Biol 117:133;1979, J Endocrinol 76(2):363;1978","M0059580, M0109904, M0066724, M0188867","82ZK83O33Y, 87420-41-5, 17197F0KYM, 0","T218870, T139908, T218872, T218871, T089583, T482100","NLM (1982), NLM (1991), INN (19XX), FDA SRS (2015), US, NLM (1976)","Q000819, *Q000031",*IMIDAZOLES (85-88),"phenol, 4-(1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenyl-1-butenyl)-,, (3 beta)-pregn-5-en-3-ol",M0136562,M0414529,MeSHSupplemental.xml,,,,,,,,,,,,,,,,,
3277,74964,,Bromoethane,1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"52, 71",
3278,74988173,,"Disodium di(2-hydroxyethyl)ethylenediaminediacetate||Di(2-hydroxyethyl)ethylenediaminediacetic acid, disodium salt|Ethanediylbis(N-(2-hydroxyethyl)glycine) disodium salt",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,039114
3279,75003,,Chloroethane,1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"52, 71",
3280,75014,,Vinyl chloride,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,1,"Sup 7, 97, 100F",
3281,75025,,Vinyl fluoride,2008,,,"NB: (1) Overall evaluation upgraded to Group 2A based on mechanistic and other relevant data;\n(2) For practical purposes, vinyl fluoride should be considered to act similarly to the human carcinogen vinyl chloride",,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2A,"Sup 7, 63, 97",
3282,75070,,"Acetaldehyde, Acetaldehyde associated with consumption of alcoholic beverages, Acetaldehyde||Ethyl aldehyde|Ethanal|Acetic aldehyde","1999, 2012",,,,,,,,,,,,,,,,"List_of_Classifications.xls, List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,"2B, 1","36, Sup 7, 71, 100E",202300
3283,75092,,"Dichloromethane (Methylene chloride), Methylene chloride||Methane, dichloro-",2017,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,2A,"Sup 7, 71, 110",042004
3284,75150,,"Carbon disulfide||Carbon bisulfide|Carbon sulfide|Dithiocarbonic anhydride, Carbon disulfide (as impurity only; no longer cleared as inert)|",,,,,,,,,,,,,,,,,"PPIS/chemname.zip, PPIS/chemname.zip",,,,,,,,,,,,,,,,,"016401, 600017"
3285,7519360,,<i>N</i>-Nitrosoproline,1987,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"17, Sup 7",
3286,75218,,"Ethylene oxide, Ethylene oxide||ENT-26263|Oxirane",2012,,,NB: Overall evaluation upgraded to Group 1 based on mechanistic and other relevant data,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,1,"Sup 7, 60, 97, 100F",042301
3287,75252,,Bromoform,1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"52, 71",
3288,75274,,"Bromodichloromethane, Methane, bromodichloro- (6CI, 8CI, 9CI) (CA INDEX NAME)||Monobromodichloromethane",1999,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,2B,"52, 71",000012
3289,75285,,Isobutane||Methylpropane,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,097101
3290,75321209,,"1,3-Dinitropyrene",2014,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,"46, 105",
3291,75354,,"Vinylidene chloride, Vinylidene chloride (as impurity; not cleared for use as an inert)||Ethene, 1,1-dichloro- (as impurity)",In prep.,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,2B,"39, Sup 7, 71, 119",600033
3292,75387,,Vinylidene fluoride,1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"39, Sup 7, 71",
3293,75456,,"Chlorodifluoromethane, Chlorodifluoromethane (HCFC-22)||Freon 22",1999,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"41, Sup 7, 71",000015
3294,75497926,,Thiram and NAD and IBA and 2-methyl-1-naphthaleneacetamide and 2-methyl-1-naphthaleneacetic acid||Rootone F|Improved Rootone,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,056011
3295,75525,,Nitromethane,2000,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,77,
3296,7553562,,Iodine|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,046905
3297,75558,,2-Methylaziridine (Propyleneimine),1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,"9, Sup 7, 71",
3298,75569,,"Propylene oxide, Propylene oxide||Oxirane, methyl-",1994,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,2B,"Sup 7, 60",042501
3299,7558794,,"Sodium phosphate (Na2H(PO4))||Disodium phosphate|Phosphoric acid, disodium salt (8CI, 9CI) (CA INDEX NAME)|Anhydrous sodium acid phosphate|Sodium phosphate, dibasic|Disodium monohydrogen phosphate",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,076403
3300,7558807,,"Monosodium phosphate||Monosodium dihydrogen phosphate|Sodium phosphate, monobasic|Phosphoric acid, monosodium salt",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,076409
3301,75605,,Dimethylarsinic acid,2012,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,100C,
3302,75627,,Bromotrichloromethane|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,008708
3303,75650,,Butanol|Butyl alcohol||Dimethylethanol|Methyl-2-propanol,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,001505
3304,75673437,,"Trimethyloxazolidine||Trimethyl-1-oxa-3-azacyclopentene|Bioban CS-1135 (Use 2 code nos. 114801 and 114802)|Cosan 101, component of (with 114801)|Nuosept 101, component of (with 114801)|Troysan 192, minor component of (with 114801)",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,114802
3305,75694,,"Trichlorofluoromethane|CFC 11||Methane, trichlorofluoro-|Freon 11|Propellent 11|Frigen 11|Halon 11|FC 11|Khaladon 11|Kaltron 11|Isotron 11|Eskimon 11|Genetron 11",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,000013
3306,75718,,Dichlorodifluoromethane|CFC 12||Freon 12|Propellent 12|Frigen 12|Arcton 12|FC 12|Genetron 12|Ledon 12|Eskimon 12,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,000014
3307,7572294,,Dichloroacetylene,1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"39, Sup 7, 71",
3308,75747772,,"Tetrakis(1-(N-propyl-N-2-(2,4,6-trichlorophenoxy)ethylcarbamoyl)imidazole) manganese (II) chloride|Prochloraz - Manganese Complex (4:1)||Dichlorotetrakis(N-propyl-N-(2-(2,4,6-trichlorophenoxy)ethyl)-1H-imidazole-1-carboxamide)manganese|Manganese, dichlorotetrakis(N-propyl-N-(2-(2,4,6-trichlorophenoxy)ethyl)-1H-imidazole-1-carboxamide)-|Imidazole-1-carboxamide, N-propyl-N-(2-(2,4,6-trichlorophenoxy)ethyl)-. manganese complex",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,128852
3309,7575624,,"Disodium 4-dodecyl-2,4-oxydibenzenesulfonate||Benzenesulfonic acid, 4-dodecyl-2-(4-sulfophenoxy)-, disodium salt|Benax 2-A-1, component of (with 079003)",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,079002
3310,75867004,,"Pentafluorophenyl)methyl (1R-trans)-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate|Fenfluthrin||Cyclopropanecarboxylic acid, 3-(2,2-dichloroethenyl)-2,2-dimethyl-, (pentafluorophenyl)methyl ester, (1R-trans)-|NAK 1654",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,109705
3311,75876,,Chloral,2014,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2A,"63, 84, 106",
3312,75887,,"2-Chloro-1,1,1-trifluoroethane",1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,3,"41, Sup 7, 71",
3313,75912,,"Butyl hydroperoxide||Dimethylethyl hydroperoxide|Hydroperoxide, 1,1-dimethylethyl|Slimicide DE-488",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,105301
3314,759739,,<i>N</i>-Ethyl-<i>N</i>-nitrosourea,1987,,,NB: Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2A,"17, Sup 7",
3315,75990,,"Dichloropropionic acid|Dalapon (ANSI)||Dichloropropanoic acid|Propanoic acid, 2,2-dichloro-|Dowpon|Radapon",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,028901
3316,759944,,"Ethyl dipropylthiocarbamate|EPTC||Ethyl N,N-dipropylthiocarbamate|Dipropylcarbamothioic acid S-ethyl ester|Carbamothioic acid, dipropyl-, S-ethyl ester (9CI)|Carbamic acid, dipropylthio-, S-ethyl ester|Eptam|Eradicane",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,041401
3317,7601549,,"Trisodium phosphate||Sodium phosphate, tribasic",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,076406
3318,76017,,"Pentachloroethane, Pentachloroethane||Ethane, pentachloro-",1999,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"41, Sup 7, 71",598300
3319,76039,,"Trichloroacetic acid, Trichloroacetic acid||Acetic acid, trichloro-|TCA",2014,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,2B,"63, 84, 106",081002
3320,76062,,"Chloropicrin||Trichloronitromethane|Methane, trichloronitro-|Nitrochloroform|Nitrotrichloromethane|Picfume|Nemex, component of|Chlor-o-pic|Dolochlor|ENT-27|G 25|Larvacide|Microlysin|NCI-C00533|Pic-Clor|Picride|Profume A|Tri-Clor|Telone C, component of",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,081501
3321,760693802,,"Bis(2-hydroxyethyl)-2-heptadecenyl imidazolinium chloride||Bis(2-hydroxyethyl)-2-heptadecyl-1H-imidazolium chloride (CAS 76069-38-0)|Imidazolium, 1,1-bis(2-hydroxyethyl)-2-heptadecyl-, chloride",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,295800
3322,76142,,"Dichloro-1,1,2,2-tetrafluoroethane||Propellant 114|Cryofluorane",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,326200
3323,76180966,,"IQ (2-Amino-3-methylimidazo4,5-<i>f</i>quinoline)",1993,,,NB: Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2A,"Sup 7, 56",
3324,76222,,Camphor||Trimethylbicyclo(2.2.1)heptan-2-one,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,015602
3325,7631869,,"Silica, amorphous, Silicon dioxide||Diatomaceous earth ( CAS 61790-53-2 )|Amorphous silicon dioxide|Celite ( CAS 61790-53-2 )",1997,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,"Sup 7, 68",072605
3326,7631905,,"Sodium bisulfite (NaHSO3)||Sodium acid sulfite|Sulfurous acid, monosodium salt (8CI, 9CI) (CA INDEX NAME)|Hydrogen sulfite sodium|Monosodium sulfite|Sodium hydrogen sulfite|Sodium sulfite (NaHSO3)|FR-62",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,078201
3327,7631994,,Sodium nitrate||Nitrate of soda,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,076104
3328,7632000,,Sodium nitrite|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,076204
3329,7632044,,"Perboric acid (HBO(O2)), sodium salt (CAS NAME)||Sodium perborate",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,211105
3330,7632500,,"Ammonium citrate||Hydroxy-1,2,3-propanetricarboxylic acid, ammonium salt|Citric acid, ammonium salt|Propanetricarboxylic acid, 2-hydroxy-, ammonium salt (9CI)",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,021802
3331,76397814,,"Methylenebis(thiocyanate) with TBTO||Thiocyanic acid, methylene ester, mixt. with hexabutyldistannoxane|Bx 29",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,081408
3332,76448,,"Heptachlor, Heptachlor||Methano-1H-indene, 1,4,5,6,7,8,8-heptachloro-3a,4,7,7a-tetrahydro-|ENT-15152",2001,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,2B,"Sup 7, 53, 79",044801
3333,76461104,,"Lauryl-1-hydroxy-1-(2-hydroxyethyl)-1-carboxymethylimidazolinium, disodium salt of||Imidazolium, 1-(carboxymethyl)-2-dodecyl-4,5-dihydro-1-(2-hydroxyethyl)-, hydroxide, monosodium salt|Obazoline 662N",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,046622
3334,7646857,,Zinc chloride|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,087801
3335,7646880,,Ammonium trichloroacetate|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,076801
3336,7646937,,"Potassium bisulfate||Potassium acid sulfate|Potassium hydrogen sulfate|Monopotassium sulfate|Sulfuric acid, monopotassium salt",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,005605
3337,7647010,,"Hydrochloric acid, Hydrogen chloride (=hydrochloric acid, anhydrous)||Hydrochloric acid",1992,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,3,54,045901
3338,7647145,,Sodium chloride|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,013905
3339,7647156,,Sodium bromide||Bromide salt of sodium,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,013907
3340,76493,,Bornyl acetate|,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,067210
3341,765151,,"Lauryl thiocyanate||Thiocyanic acid, dodecyl ester",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,068101
3342,765344,,Glycidaldehyde,1999,,,,,,,,,,,,,,,,List_of_Classifications.xls,,,,,,,,,,,,,,,2B,"11, Sup 7, 71",
3343,76578148,,"Propanoic acid, 2-(4-((6-chloro-2-quinoxalinyl)oxy)phenoxy)-, ethyl ester|Quizalofop-ethyl||Ethyl 2-(4-(6-chloro-2-quinoxalyloxy)phenoxy)propionate|Chloro-2-quinoxalinyl)oxy)phenoxy)propionic acid, ethyl ester|Targa|Assure|DPX-Y6202|INY-6202|NC 302|NCI-96683|FBC-32197|EXP-3864|Pilot",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,128711
3344,7664393,,Hydrofluoric acid|Hydrogen fluoride||Acide fluorhydrique|Acido fluoridrico|Fluohydric acid|Fluorhydric acid|Fluorwasserstoff|Hydrogen fluoride aqueous solution|Hydrogen fluoride gas|HF ( H2F2 )|Antisal 2b,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,045601
3345,7664417,,Ammonia||Ammonia gas|Ammonia anhydrous,,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,005302
3346,7664939,,"Strong-inorganic-acid mists containing sulfuric acid (see Acid mists), Sulfuric acid||Oil of vitriol",,,,,,,,,,,,,,,,,"List_of_Classifications.xls, PPIS/chemname.zip",,,,,,,,,,,,,,,,,078001
3347,76674210,,"Fluorophenyl)-alpha-(4-fluorophenyl)-1H-1,2,4-triazole-1-ethanol|Flutriafol (ANSI)||RS)-1-(2-Fluorophenyl)-1-(4-fluorophenyl)-2-(1,2,4-triazol-1-yl)ethanol|RS)-2,4-Difluoro-alpha-((1H-1,2,4-triazol-1-yl)methyl)benzhydryl alcohol|Triazole-1-ethanol, alpha-(2-fluorophenyl)-alpha-(4-fluorophenyl)-|PP 450|Impact",,,,,,,,,,,,,,,,,PPIS/chemname.zip,,,,,,,,,,,,,,,,,128940
